n,file,score,confidence,query,serp_position,source_domain,source_page,image_url,title,source_size,output_size,kb,quality_note,orig_file
1,vigo-centro-tavola.jpg,10.0,da_verificare,"""Centro tavola"" ""Nanda Vigo""",91,1stdibs.com,https://www.1stdibs.com/it/arredi/complementi-darredo/vasi-e-anfore/vasi/vaso-ordini-%C3%B820-cm-bianco-e-nero-di-driade/id-f_29019132/,https://a.1stdibscdn.com/ordini-vase-20-cm-black-and-white-by-driade-for-sale-picture-2/f_10794/f_290191321654671671254/2_master.jpeg?width=768,Vaso Ordini Ø20 cm Bianco e Nero di Driade in vendita su 1stDibs Italia,768x768,1600x1600,220.0,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (768x768); sfondo non pulito/ambientato ai bordi (7%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
2,vigo-centro-tavola2.jpg,10.0,da_verificare,"""Centro tavola"" ""Nanda Vigo""",92,1stdibs.com,https://www.1stdibs.com/it/arredi/complementi-darredo/vasi-e-anfore/vasi/vaso-gear-di-colore-blu-e-rosso-di-driade/id-f_28932342/,https://a.1stdibscdn.com/gear-vase-blue-and-red-colour-20hcm-by-driade-for-sale/f_10794/f_289323421654167955856/f_28932342_1654167956000_bg_processed.jpg?width=768,Vaso Gear di colore blu e rosso di Driade in vendita su 1stDibs Italia,768x768,1600x1600,135.1,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
3,vigo-centro-tavola3.jpg,10.0,da_verificare,"""Centro tavola"" ""Nanda Vigo""",93,1stdibs.com,https://www.1stdibs.com/it/arredi/tavoli/tavoli-da-pranzo/tavolo-da-pranzo-italiano-degli-anni-50-con-base-in-metallo-piano-in-vetro-e-dettagli-in-ottone/id-f_28644662/,https://a.1stdibscdn.com/1950s-italian-dining-table-with-metal-base-glass-top-and-brass-details-for-sale/f_17122/f_286446621652442994164/f_28644662_1652442995528_bg_processed.jpg?width=768,"Tavolo da pranzo italiano degli anni '50 con base in metallo, piano in  vetro e dettagli in ottone in vendita su 1stDibs Italia",768x768,1600x1600,109.0,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
1,vigo-epoca.jpg,49.8,alta,"""Epoca"" ""Nanda Vigo""",4,visionidepoca.com,https://visionidepoca.com/prodotto/consolle-nanda-vigo-per-acerbis/,https://visionidepoca.com/wp-content/uploads/2023/07/visioni-visionidepoca-depoca-consolle-nada-vigo-70s-cristallo-acerbis-fume-arredamento-modernariato-design-made-italy-4-350x350.jpg,Consolle Nanda Vigo per Acerbis - Visioni d'Epoca,350x350,1600x1600,95.5,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (350x350); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 350x350; niente scontorno/crop,
2,vigo-epoca2.jpg,37.8,alta,"""Epoca"" ""Nanda Vigo""",14,visionidepoca.com,https://visionidepoca.com/prodotto/consolle-nanda-vigo-per-acerbis/,https://visionidepoca.com/wp-content/uploads/2023/07/visioni-visionidepoca-depoca-consolle-nada-vigo-70s-cristallo-acerbis-fume-arredamento-modernariato-design-made-italy-2-350x350.jpg,Consolle Nanda Vigo per Acerbis - Visioni d'Epoca,350x350,1600x1600,101.5,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (350x350); sfondo non pulito/ambientato ai bordi (2%); q=96; immagine preservata intera: sorgente 350x350; niente scontorno/crop,
3,vigo-epoca3.jpg,37.8,alta,"""Epoca"" ""Nanda Vigo""",21,visionidepoca.com,https://visionidepoca.com/prodotto/specchio-mod-scornice-di-nanda-vigo-per-glas-anni-80/,https://visionidepoca.com/wp-content/uploads/2024/12/specchio-scornice-nanda-vigo-per-glas-design-vista-frotnale-visionidepoca-350x350.jpg,"Specchio mod ""Scornice"" di Nanda Vigo per Glas anni 80 - Visioni d'Epoca",350x350,1600x1600,97.1,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (350x350); sfondo non pulito/ambientato ai bordi (5%); q=96; immagine preservata intera: sorgente 350x350; niente scontorno/crop,
1,vigo-flu.jpg,49.8,alta,"""Flù"" ""Nanda Vigo"" ""parete decorativa""",44,flash---art.it,https://flash---art.it/article/nanda-vigo-trips-room/,https://flash---art.it/wp-content/uploads/2020/05/Nanda-Vigo_Trips-Room_Archivio_Flash-Art-04.jpg,"Nanda Vigo, Trip's Room | | Flash Art",1500x1000,1600x1600,201.8,"OK; sorgente 1500x1000, 93.9KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1500x1000; niente scontorno/crop",
1,vigo-light-tree-lumi.jpg,71.8,alta,"""Light Tree"" ""Nanda Vigo""",4,galeriekreo.com,https://www.galeriekreo.com/en/piece/nanda-vigo/light-tree/,https://www.galeriekreo.com/sync4D/images/pieces/AB9372ABDB33C341A31A41D7D8533B28.jpg,Light Tree - Nanda Vigo,2000x1250,1600x1600,449.1,"FALLBACK_DA_CONTROLLARE; sorgente 2000x1250, 826.8KB; sfondo non pulito/ambientato ai bordi (2%); q=90; immagine preservata intera: sorgente 2000x1250; niente scontorno/crop",
2,vigo-light-tree-lumi2.jpg,66.6,alta,"""Light Tree"" ""Nanda Vigo""",5,gallerialuisadellepiane.it,https://www.gallerialuisadellepiane.it/project/light-tree-by-nanda-vigo/,https://www.gallerialuisadellepiane.it/wp-content/uploads/2017/02/LightTreeVigo.jpg,Light Tree by Nanda Vigo | Galleria Luisa Delle Piane,535x1000,1600x1600,141.2,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (535x1000); sfondo chiaro pulito ai bordi (99%); q=96; immagine preservata intera: sorgente 535x1000; niente scontorno/crop,
3,vigo-light-tree-lumi3.jpg,65.4,alta,"""Light Tree"" ""Nanda Vigo""",6,eragallery.it,https://eragallery.it/artworks/9398-nanda-vigo-light-tree-1984/,"https://static-assets.artlogic.net/w_1600,h_1600,c_limit,f_auto,fl_lossy,q_auto/ws-artlogicwebsite0592/usr/images/artworks/main_image/items/55/5513e3db286b47038758b84fcfc835f7/nanda-vigo.jpg","Nanda Vigo, Light tree , 1984 | ERA Gallery",1080x1080,1600x1600,376.5,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (1080x1080); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1080x1080; niente scontorno/crop,
1,vigo-style.jpg,48.4,media,"""Style"" ""Nanda Vigo"" ""Glas Italia""",7,suavisal.com,https://www.suavisal.com/?i=25320860221100,https://chairish-prod.freetls.fastly.net/image/product/master/4a05d066-3bc9-4a85-85bd-1255e35ca6ec/onda-model-mirror-attributed-to-nanda-vigo-for-glas-italia-3174,Onda Model Mirror attributed to Nanda Vigo for Glas Italia,1512x2016,1600x1600,378.1,"FALLBACK_DA_CONTROLLARE; sorgente 1512x2016, 64.6KB; sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1512x2016; niente scontorno/crop",
2,vigo-style2.jpg,45.2,media,"""Style"" ""Nanda Vigo"" ""Glas Italia""",8,intondo.com,https://www.intondo.com/en/products/132935/decor/mirrors/nanda-vigo-mirror-for-glas-italia-80s,https://www.intondo.com/media/mounted_nas/app-models-product/2025/1910304/conversions/media-libraryaRHo3V-large.webp,"Nanda Vigo mirror for Glas Italia, 80s | intOndo",1280x1280,1600x1600,129.2,FALLBACK_DA_CONTROLLARE; file sorgente troppo leggero (28.2KB); sorgente con trasparenza; q=96; immagine preservata intera: sorgente 1280x1280; niente scontorno/crop,
3,vigo-style3.jpg,46.0,media,"""Style"" ""Nanda Vigo"" ""Glas Italia""",9,suavisal.com,https://www.suavisal.com/?i=25320860221100,https://chairish-prod.freetls.fastly.net/image/product/master/8e360caf-899b-4a7f-8f48-76c4b2e8ce98/onda-model-mirror-attributed-to-nanda-vigo-for-glas-italia-0758,Onda Model Mirror attributed to Nanda Vigo for Glas Italia,1696x2048,1600x1600,329.0,FALLBACK_DA_CONTROLLARE; file sorgente troppo leggero (52.7KB); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1696x2048; niente scontorno/crop,
1,vigo-appliques.jpg,41.0,alta,"""Appliques"" ""Nanda Vigo""",3,intondo.com,https://www.intondo.com/it/products/25365/illuminazione/lampade-da-parete/coppia-di-appliques-di-nanda-vigo-per-arredoluce-anni-70,https://www.intondo.com/media/mounted_nas/app-models-product/2026/2207549/conversions/media-libraryepciJH-thumb.webp,"Coppia di appliques di Nanda Vigo per Arredoluce, anni '70 | intOndo",368x368,1600x1600,98.4,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (368x368); sfondo chiaro pulito ai bordi (99%); q=96; immagine preservata intera: sorgente 368x368; niente scontorno/crop,
2,vigo-appliques2.jpg,36.2,alta,"""Appliques"" ""Nanda Vigo""",7,intondo.com,https://www.intondo.com/it/products/25365/illuminazione/lampade-da-parete/coppia-di-appliques-di-nanda-vigo-per-arredoluce-anni-70,https://www.intondo.com/media/mounted_nas/app-models-product/2025/1918917/conversions/media-libraryRFv0cV-thumb.webp,"Coppia di appliques di Nanda Vigo per Arredoluce, anni '70 | intOndo",368x308,1600x1600,90.6,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (368x308); sorgente con trasparenza; q=96; immagine preservata intera: sorgente 368x308; niente scontorno/crop,
3,vigo-appliques3.jpg,59.0,alta,"""Appliques"" ""Nanda Vigo""",13,invaluable.com,https://www.invaluable.com/auction-lot/nanda-vigo-1936-2020-paire-dappliques-mod-1439-19-231-c-73f4dcabd6?srsltid=AfmBOoq-MgOWaNYlM3vBkECtbofVRMyqlw95QZ2V38LVhGixngScm3Un,https://image.invaluable.com/housePhotos/artcurial/64/719264/H1118-L309536799.jpg,"Sold at Auction: Nanda Vigo, Nanda VIGO 1936 - 2020 Paire d'appliques mod.  1439 - 1988",1000x1333,1600x1600,245.3,"FALLBACK_DA_CONTROLLARE; sorgente 1000x1333, 55.8KB; sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1000x1333; niente scontorno/crop",
1,vigo-go-on.jpg,34.8,media,"""Go-on"" ""Nanda Vigo""",10,pamono.com,https://www.pamono.com/onda-model-mirror-attributed-to-nanda-vigo-for-glas-italia?srsltid=AfmBOoovxQq80JrMSh3Y73HgxmhNrdQjDK_Skhi7_X5-WoScgMBvJhbZ,https://cdn20.pamono.com/p/g/2/2/2239884_0orm2zzieq/onda-model-mirror-attributed-to-nanda-vigo-for-glas-italia-4.jpg,Onda Model Mirror attributed to Nanda Vigo for Glas Italia,300x400,1600x1600,92.7,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (300x400); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 300x400; niente scontorno/crop,
2,vigo-go-on2.jpg,31.2,media,"""Go-on"" ""Nanda Vigo""",13,pamono.com,https://www.pamono.com/onda-model-mirror-attributed-to-nanda-vigo-for-glas-italia?srsltid=AfmBOoopRxFNI75pn6xNLqFlHGXTqof8YouLo2En9tEg9mWLPw2vASAm,https://cdn20.pamono.com/p/g/2/2/2239884_dqospj5vrq/onda-model-mirror-attributed-to-nanda-vigo-for-glas-italia-7.jpg,Onda Model Mirror attributed to Nanda Vigo for Glas Italia,300x400,1600x1600,96.5,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (300x400); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 300x400; niente scontorno/crop,
3,vigo-go-on3.jpg,30.0,media,"""Go-on"" ""Nanda Vigo""",18,pamono.com,https://www.pamono.com/onda-model-mirror-attributed-to-nanda-vigo-for-glas-italia?srsltid=AfmBOooUx4gODAidESmBojf5FlAM5X-42bozCozOVhj5CAke1MS3qtm5,https://cdn20.pamono.com/p/g/2/2/2239884_9zo7ic1x60/onda-model-mirror-attributed-to-nanda-vigo-for-glas-italia-10.jpg,Onda Model Mirror attributed to Nanda Vigo for Glas Italia,320x400,1600x1600,88.4,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (320x400); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 320x400; niente scontorno/crop,
1,vigo-oste-pompei.jpg,70.8,alta,"""Pompei"" ""Nanda Vigo""",58,artnet.fr,https://www.artnet.fr/artists/annibale-oste-and-nanda-vigo/candelabri-pompei-pair-RjSxJC-zRMiJhmi2HFNDRA2,https://www.artnet.fr/media/redesign/img/scale%20view_2048.jpg,Candelabri Pompei pair par Annibale Oste and Nanda Vigo sur artnet,2048x877,1600x1600,91.2,FALLBACK_DA_CONTROLLARE; file sorgente troppo leggero (23.3KB); sfondo chiaro pulito ai bordi (98%); q=96; immagine preservata intera: sorgente 2048x877; niente scontorno/crop,
2,vigo-oste-pompei2.jpg,43.8,media,"""Pompei"" ""Nanda Vigo""",76,milanoguida.com,https://www.milanoguida.com/mostre-milano/mostre-milano-passate/,https://image.jimcdn.com/app/cms/image/transf/none/path/sf63059cf0e80ccf2/image/i0f136159d6b43362/version/1444223265/mostra-magna-grecia-pompei.jpg,Mostre Milano passate - Milanoguida - Visite Guidate a Mostre e Musei con  Milanoguida,1280x1020,1600x1600,440.4,"FALLBACK_DA_CONTROLLARE; sorgente 1280x1020, 306.0KB; sfondo non pulito/ambientato ai bordi (0%); q=92; immagine preservata intera: sorgente 1280x1020; niente scontorno/crop",
1,vigo-arazzi-per-testiere-letto.jpg,38.0,media,"""Arazzi per testiere letto"" ""Nanda Vigo""",43,design-club.it,https://design-club.it/products/arazzo-n-1-nanda-vigo?srsltid=AfmBOophkOhZhxsblqmxSAhiuR9ahlXbv_CfAeEA-jTnT7fcP7INJBSK,https://design-club.it/cdn/shop/collections/pezzi-unici-cover.webp?v=1782123649&width=1200,Arazzo di Nanda Vigo | Flou | Design Club – design-club,1200x1200,1600x1600,430.5,"OK; sorgente 1200x1200, 2304.6KB; sorgente con trasparenza; q=90; immagine preservata intera: sorgente 1200x1200; niente scontorno/crop",
1,vigo-linear.jpg,43.8,media,"""Linear"" ""Nanda Vigo""",56,warmwhite.substack.com,https://warmwhite.substack.com/p/reduced-to-perfection-four-quintessential,"https://substackcdn.com/image/fetch/$s_!Bg8p!,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fe7c5a8e1-e91e-49bc-9193-a0ac27668dbb_980x1364.png",Reduced to Perfection: Four Quintessential Linear Luminaires,980x1364,1600x1600,410.9,"FALLBACK_DA_CONTROLLARE; sorgente 980x1364, 96.8KB; sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 980x1364; niente scontorno/crop",
2,vigo-linear2.jpg,43.8,media,"""Linear"" ""Nanda Vigo""",86,warmwhite.substack.com,https://warmwhite.substack.com/p/reduced-to-perfection-four-quintessential,"https://substackcdn.com/image/fetch/$s_!Ga3Y!,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Feb95fedd-c3aa-4140-b6cc-8de4c73e15e7_1500x1081.jpeg",Reduced to Perfection: Four Quintessential Linear Luminaires,1500x1081,1600x1600,436.6,"FALLBACK_DA_CONTROLLARE; sorgente 1500x1081, 143.3KB; sfondo non pulito/ambientato ai bordi (0%); q=94; immagine preservata intera: sorgente 1500x1081; niente scontorno/crop",
3,vigo-linear3.jpg,35.8,alta,"""Linear"" ""Nanda Vigo""",88,pamono.com.au,https://www.pamono.com.au/round-cage-mirror-with-linear-design-by-niccolo-de-ruvo-for-brass-brothers-1,https://cdn20.pamono.com/p/g/4/0/406496_35orqdok5b/round-cage-mirror-with-linear-design-by-niccolo-de-ruvo-for-brass-brothers-5.jpg,Round Cage Mirror with Linear Design by Niccolo De Ruvo for Brass Brothers  for sale at Pamono,400x400,1600x1600,102.7,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (400x400); sfondo non pulito/ambientato ai bordi (1%); q=96; immagine preservata intera: sorgente 400x400; niente scontorno/crop,
1,vigo-holiday-on-ice.jpg,46.8,media,"""Holiday on Ice"" ""Nanda Vigo"" ""serie di specchiere e tavoli""",5,deesup.com,https://www.deesup.com/shop/specchio-scornice-nanda-vigo-glas-italia-330421,https://storage.googleapis.com/deesup_vendure_prod/preview/bb/img-20231214-wa0011__preview.webp,Specchio Scornice Nanda Vigo,1024x768,1600x1600,194.6,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (1024x768); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1024x768; niente scontorno/crop,
1,vigo-lady-placidia.jpg,86.2,alta,"""Lady Placidia"" ""Nanda Vigo""",2,1stdibs.com,https://www.1stdibs.com/it/arredi/specchi/specchi-da-parete/specchio-in-marmo-nanda-vigo-lady-placidia-di-glas-italia-italia-1992/id-f_38509202/,https://a.1stdibscdn.com/nanda-vigo-lady-placidia-marble-mirror-by-glas-italia-italy-1992-for-sale/1121189/f_385092021708614211005/38509202_datamatics.jpg?width=768,"Specchio in marmo Nanda Vigo ""Lady Placidia"" di Glas Italia, Italia, 1992",768x768,1600x1600,189.5,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
2,vigo-lady-placidia2.jpg,83.8,alta,"""Lady Placidia"" ""Nanda Vigo""",4,1stdibs.com,https://www.1stdibs.com/it/arredi/specchi/specchi-da-parete/specchio-in-marmo-nanda-vigo-lady-placidia-di-glas-italia-italia-1992/id-f_38509202/,https://a.1stdibscdn.com/nanda-vigo-lady-placidia-marble-mirror-by-glas-italia-italy-1992-for-sale-picture-8/f_67642/f_385092021708515946760/_IC_5923_master.jpg?width=768,"Specchio in marmo Nanda Vigo ""Lady Placidia"" di Glas Italia, Italia, 1992",768x512,1600x1600,118.7,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (768x512); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 768x512; niente scontorno/crop,
3,vigo-lady-placidia3.jpg,82.6,alta,"""Lady Placidia"" ""Nanda Vigo""",5,1stdibs.com,https://www.1stdibs.com/it/arredi/specchi/specchi-da-parete/specchio-in-marmo-nanda-vigo-lady-placidia-di-glas-italia-italia-1992/id-f_38509202/,https://a.1stdibscdn.com/nanda-vigo-lady-placidia-marble-mirror-by-glas-italia-italy-1992-for-sale-picture-4/f_67642/f_385092021708515945970/_IC_5904_master.jpg?width=768,"Specchio in marmo Nanda Vigo ""Lady Placidia"" di Glas Italia, Italia, 1992",768x512,1600x1600,122.1,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (768x512); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 768x512; niente scontorno/crop,
1,vigo-lady-theodora.jpg,31.6,media,"""Lady Theodora"" ""Nanda Vigo"" ""specchiera / tavolo""",1,pamono.it,https://www.pamono.it/tavolo-block-vintage-con-base-in-vetro-a-specchio-e-ripiano-in-vetro-di-nanda-vigo-per-acerbis-anni-39-70?srsltid=AfmBOor70FiAtPT5rvgLkMMU6h6KEQmJz78VWyMuHuvbioZ--kVFhHwZ,https://cdn20.pamono.com/p/s/2/4/2492550_kuvn9o7iy8/tavolo-block-vintage-con-base-in-vetro-a-specchio-e-ripiano-in-vetro-di-nanda-vigo-per-acerbis-anni-70.jpg,"Tavolo Block vintage con base in vetro a specchio e ripiano in vetro di  Nanda Vigo per Acerbis, anni '70",540x500,1600x1600,103.3,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (540x500); sfondo non pulito/ambientato ai bordi (36%); q=96; immagine preservata intera: sorgente 540x500; niente scontorno/crop,
2,vigo-lady-theodora2.jpg,17.2,media,"""Lady Theodora"" ""Nanda Vigo"" ""specchiera / tavolo""",13,pamono.it,https://www.pamono.it/tavolo-block-vintage-con-base-in-vetro-a-specchio-e-ripiano-in-vetro-di-nanda-vigo-per-acerbis-anni-39-70?srsltid=AfmBOorxYVEWj0LRFHVgbVO73rlarkMCqik0rjRh9fL3x0_jPBQK2WtO,https://cdn20.pamono.com/p/g/2/4/2492550_lzemhfir6a/tavolo-block-vintage-con-base-in-vetro-a-specchio-e-ripiano-in-vetro-di-nanda-vigo-per-acerbis-anni-70-immagine-2.jpg,"Tavolo Block vintage con base in vetro a specchio e ripiano in vetro di  Nanda Vigo per Acerbis, anni '70",410x400,1600x1600,77.9,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (410x400); sfondo non pulito/ambientato ai bordi (75%); q=96; immagine preservata intera: sorgente 410x400; niente scontorno/crop,
3,vigo-lady-theodora3.jpg,16.0,media,"""Lady Theodora"" ""Nanda Vigo"" ""specchiera / tavolo""",22,pamono.it,https://www.pamono.it/tavolo-block-vintage-con-base-in-vetro-a-specchio-e-ripiano-in-vetro-di-nanda-vigo-per-acerbis-anni-39-70?srsltid=AfmBOoqAds_N6avY9sOsYtw4E7ch8xN7f6UUWsvGcQ8HfQpCq0rl4Z-O,https://cdn20.pamono.com/p/g/2/4/2492550_60cie57bf8/tavolo-block-vintage-con-base-in-vetro-a-specchio-e-ripiano-in-vetro-di-nanda-vigo-per-acerbis-anni-70-immagine-4.jpg,"Tavolo Block vintage con base in vetro a specchio e ripiano in vetro di  Nanda Vigo per Acerbis, anni '70",407x400,1600x1600,97.7,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (407x400); sfondo non pulito/ambientato ai bordi (26%); q=96; immagine preservata intera: sorgente 407x400; niente scontorno/crop,
1,vigo-nianda.jpg,43.6,media,"""Nianda"" ""Nanda Vigo"" ""tavolo scrivania""",1,cambiaste.com,https://www.cambiaste.com/it/asta-0838/nanda-vigo-tavolo-mod-block-277906,https://imageapi.cambiaste.com/api/lotto/immagine/277906.jpg,Nanda Vigo : Tavolo mod. Block - Asta Design - Cambi Casa d'Aste,4000x4000,1600x1600,274.7,"FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente 4000x4000, 464.4KB; sfondo non pulito/ambientato ai bordi (38%); q=96; immagine preservata intera: sorgente 4000x4000; niente scontorno/crop",
2,vigo-nianda2.jpg,28.0,media,"""Nianda"" ""Nanda Vigo"" ""tavolo scrivania""",4,pamono.it,https://www.pamono.it/designers/nanda-vigo/tavoli?srsltid=AfmBOorRe8xClr-UtyGcNr_1EjIinWMTF_OzFrq8184vMhWcwwsWLePR,https://cdn20.pamono.com/p/m/9/0/906147_w2arrfqjbn/tavolo-di-nanda-vigo-per-acerbis-anni-70.jpg,Compra Tavoli di Nanda Vigo su Pamono,300x300,1600x1600,77.9,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (300x300); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 300x300; niente scontorno/crop,
